codigo_mes;ano;mes;codigo_de_ca;comunidad_autonoma;codigo_provincia;provincia;codigo_municipio;municipio;paro_hombre_edad_25;paro_hombre_edad_25_45;paro_hombre_edad_45;paro_mujer_edad_25;paro_mujer_edad_25_45;paro_mujer_edad_45;paro_agricultura;paro_industria;paro_construccion;paro_servicios;paro_sin_empleo_anterior;total_paro
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;3;7;2;0;9;1;3;5;4;10;0;22
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12049;Costur;3;15;15;0;17;3;3;20;8;19;3;53
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12050;Coves,de,Vinromà,,les;5;51;30;2;38;18;17;34;39;45;9;144
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12058;Espadilla;1;1;1;0;3;1;2;0;0;4;1;7
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;2;10;11;5;16;18;6;20;2;30;4;62
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;1;5;8;0;1;4;7;2;4;6;0;19
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12068;Herbés;1;0;0;0;0;0;0;0;0;1;0;1
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12072;Lucena,del,Cid;5;32;35;5;40;16;2;53;20;49;9;133
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12075;Mata,de,Morella,,la;0;4;0;1;5;1;3;0;5;3;0;11
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12077;Moncofa;29;150;91;23;144;48;52;37;74;309;13;485
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12079;Montanejos;1;2;2;1;6;6;1;3;2;12;0;18
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;0;2;3;0;1;1;1;0;4;2;0;7
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;2;1;0;0;0;3;0;3
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12088;Pavías;1;0;2;0;0;0;3;0;0;0;0;3
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;1;4;3;0;1;2;3;1;2;4;1;11
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12095;Ribesalbes;9;33;33;9;44;43;5;56;10;90;10;171
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;2;23;28;3;24;28;6;44;17;40;1;108
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12100;Sant,Mateu;5;77;38;6;53;29;28;52;27;93;8;208
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12111;Tírig;0;5;8;0;5;2;1;4;5;10;0;20
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12112;Todolella;1;1;1;0;3;2;0;2;1;5;0;8
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12115;Toro,,El;1;5;7;1;3;3;0;5;4;11;0;20
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12118;Torrechiva;4;6;2;0;1;2;4;1;0;10;0;15
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12121;Traiguera;3;45;30;4;24;17;16;23;39;40;5;123
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12127;Vallibona;0;2;3;0;1;0;3;0;1;2;0;6
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12129;Villafranca,del,Cid/Vilafranca;7;33;19;10;25;32;14;35;19;44;14;126
201207;2012;Julio;10;Comunitat,Valenciana;12;Castellón/Castelló;12131;Villamalur;0;1;2;0;3;0;0;0;0;6;0;6
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12002;Aín;0;2;2;0;3;1;1;0;1;6;0;8
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12003;Albocàsser;5;28;16;6;21;11;6;10;23;40;8;87
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12006;Alcudia,de,Veo;3;6;7;2;7;4;3;2;3;21;0;29
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12010;Almedíjar;1;4;3;0;4;7;0;3;3;13;0;19
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12012;Altura;44;149;80;24;113;47;23;73;107;225;29;457
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12017;Ayódar;1;5;6;0;5;3;3;5;3;7;2;20
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12018;Azuébar;3;9;14;1;4;5;6;10;3;17;0;36
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12024;Benafer;2;5;7;1;4;3;6;1;4;11;0;22
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12026;Benasal;2;13;12;1;10;16;4;26;9;11;4;54
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12028;Benicasim/Benicàssim;27;307;260;27;310;230;22;180;156;768;35;1161
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12029;Benlloch;6;39;27;5;22;11;13;15;16;56;10;110
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12036;Canet,lo,Roig;3;16;14;1;15;10;3;21;9;23;3;59
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12039;Castellnovo;6;27;26;3;20;16;3;24;21;48;2;98
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12042;Catí;2;11;3;4;5;3;3;2;1;22;0;28
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12046;Cirat;0;8;5;0;1;4;3;0;4;11;0;18
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;2;6;2;0;8;1;2;5;3;9;0;19
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12049;Costur;3;15;15;1;15;2;3;20;8;18;2;51
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12051;Culla;0;3;6;2;5;4;0;3;3;12;2;20
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;2;10;9;5;17;20;5;21;2;32;3;63
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;0;3;8;0;1;4;5;1;4;6;0;16
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;1;3;0;0;1;0;1;0;3;1;5
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12070;Jana,,la;1;24;8;4;7;5;5;5;13;24;2;49
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;0;2;1;0;1;1;0;0;4;1;0;5
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12084;Onda;230;877;549;182;1002;514;108;940;404;1700;202;3354
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;1;3;3;0;2;2;1;1;2;6;1;11
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12091;Portell,de,Morella;0;0;4;0;2;1;0;2;0;5;0;7
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12102;Santa,Magdalena,de,Pulpis;2;30;17;3;23;6;14;9;13;41;4;81
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12107;Sot,de,Ferrer;1;13;8;2;15;6;10;5;3;25;2;45
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;3;19;12;2;15;9;0;9;13;38;0;60
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12109;Tales;5;28;26;5;41;13;2;28;14;72;2;118
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12120;Torre,d'en,Doménec,,la;1;5;1;0;2;1;3;4;0;2;1;10
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12121;Traiguera;3;47;30;3;22;14;16;21;40;39;3;119
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12124;Vall,d'Alba;11;78;59;10;61;39;25;71;50;100;12;258
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12125;Vall,de,Almonacid;1;11;7;3;5;1;3;0;7;17;1;28
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12132;Vilanova,d'Alcolea;2;13;7;1;13;5;2;6;6;24;3;41
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12134;Vilar,de,Canes;0;1;1;0;5;1;0;1;1;6;0;8
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12136;Vilavella,,la;14;50;33;20;73;12;22;30;25;117;8;202
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12137;Villores;0;0;1;0;0;1;0;0;0;2;0;2
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12139;Vistabella,del,Maestrazgo;2;9;5;2;5;3;8;3;4;8;3;26
201208;2012;Agosto;10;Comunitat,Valenciana;12;Castellón/Castelló;12902;Sant,Joan,de,Moró;19;103;70;12;127;55;12;105;52;182;35;386
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12006;Alcudia,de,Veo;3;9;6;3;8;5;3;3;4;24;0;34
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12008;Algimia,de,Almonacid;2;1;5;1;5;5;0;1;3;15;0;19
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;186;932;546;146;936;377;66;572;587;1677;221;3123
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12014;Ares,del,Maestrat;0;7;2;1;1;1;1;2;3;6;0;12
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12015;Argelita;2;4;3;0;3;1;4;4;1;4;0;13
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12018;Azuébar;2;8;15;1;5;5;6;10;3;17;0;36
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12034;Càlig;10;39;43;11;38;27;12;29;23;94;10;168
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12038;Castellfort;1;3;0;1;4;0;0;1;1;6;1;9
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12039;Castellnovo;6;25;26;5;21;17;5;23;21;49;2;100
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12042;Catí;2;12;3;3;4;2;2;2;1;21;0;26
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12043;Caudiel;7;21;14;3;19;12;0;7;16;46;7;76
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12045;Cinctorres;0;9;6;0;3;6;4;0;5;14;1;24
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12051;Culla;0;3;6;3;5;3;0;3;3;12;2;20
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12057;Eslida;6;18;16;3;23;5;8;9;11;39;4;71
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12058;Espadilla;2;1;1;0;3;1;2;0;0;5;1;8
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;3;9;9;5;17;19;5;24;1;29;3;62
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;2;4;9;0;2;4;5;1;5;10;0;21
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;1;3;0;0;1;0;1;0;3;1;5
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12064;Fuentes,de,Ayódar;2;7;3;1;2;0;5;0;5;5;0;15
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12067;Geldo;6;30;24;3;18;17;8;20;19;46;5;98
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12069;Higueras;1;2;1;0;0;0;3;1;0;0;0;4
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12074;Llosa,,la;7;23;18;10;21;7;13;5;12;55;1;86
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12076;Matet;0;3;9;0;3;3;0;3;0;15;0;18
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12078;Montán;5;9;8;1;4;6;10;0;8;14;1;33
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;21;145;109;21;126;72;20;22;65;360;27;494
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;1;2;2;0;2;2;1;1;1;5;1;9
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12091;Portell,de,Morella;0;0;4;1;2;1;0;2;0;6;0;8
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12092;Puebla,de,Arenoso;1;6;1;0;3;0;0;2;1;8;0;11
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12098;Salzadella,,la;1;10;17;2;14;6;5;13;4;28;0;50
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12101;San,Rafael,del,Río;2;13;14;0;10;9;2;14;4;27;1;48
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12103;Sarratella;0;3;1;0;4;2;3;2;1;3;1;10
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12105;Sierra,Engarcerán;4;15;10;0;19;9;4;14;10;27;2;57
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12110;Teresa;4;7;7;0;0;1;6;0;2;10;1;19
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12114;Torás;4;6;5;0;4;3;1;2;3;15;1;22
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12116;Torralba,del,Pinar;0;1;0;0;2;1;1;0;0;3;0;4
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12118;Torrechiva;3;8;2;0;1;2;5;1;0;10;0;16
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12119;Torre,d'En,Besora,,la;1;1;2;0;1;0;0;1;1;3;0;5
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12120;Torre,d'en,Doménec,,la;1;5;1;0;2;1;3;4;0;2;1;10
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12121;Traiguera;2;44;29;3;28;16;18;22;34;44;4;122
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12125;Vall,de,Almonacid;2;12;9;3;8;1;4;2;5;23;1;35
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12126;Vall,d'Uixó,,la;316;1193;939;284;1033;646;269;559;904;2481;198;4411
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12137;Villores;0;0;1;0;0;1;0;0;0;2;0;2
201209;2012;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12138;Vinaròs;134;842;652;128;808;492;179;405;510;1849;113;3056
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12003;Albocàsser;5;28;15;7;17;10;8;9;18;40;7;82
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12004;Alcalà,de,Xivert;37;268;158;32;188;113;69;54;125;513;35;796
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12005;Alcora,,l';66;288;227;63;382;234;37;475;129;554;65;1260
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12007;Alfondeguilla;9;22;19;2;21;8;10;14;21;35;1;81
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12008;Algimia,de,Almonacid;2;5;6;2;6;6;0;2;4;21;0;27
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12012;Altura;38;147;79;20;104;50;24;66;107;217;24;438
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12022;Bejís;5;14;5;3;5;2;3;3;9;17;2;34
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12032;Borriana/Burriana;215;1088;738;173;1157;506;173;536;606;2220;342;3877
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12033;Cabanes;16;84;64;15;85;30;19;60;48;141;26;294
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12039;Castellnovo;7;26;26;2;21;17;4;24;22;46;3;99
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;3;7;2;0;8;2;3;6;3;10;0;22
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12050;Coves,de,Vinromà,,les;4;46;37;4;35;15;13;34;37;49;8;141
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12059;Fanzara;5;8;6;3;8;4;5;5;1;23;0;34
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;2;10;10;5;17;19;7;22;1;30;3;63
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12064;Fuentes,de,Ayódar;2;6;3;1;2;0;4;0;5;5;0;14
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12067;Geldo;4;26;29;4;20;20;7;25;21;47;3;103
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12068;Herbés;1;0;0;0;0;0;0;0;0;1;0;1
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12069;Higueras;0;1;1;0;0;0;2;0;0;0;0;2
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12076;Matet;0;3;9;0;3;3;0;3;0;15;0;18
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12077;Moncofa;29;133;92;15;150;53;27;42;71;324;8;472
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12084;Onda;218;869;548;179;920;502;93;921;405;1616;201;3236
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12085;Oropesa,del,Mar/Orpesa;61;385;261;46;327;160;48;54;286;799;53;1240
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12088;Pavías;1;1;3;0;0;0;5;0;0;0;0;5
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;32;179;141;31;194;103;24;33;59;533;31;680
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;0;3;3;0;2;2;2;2;2;4;0;10
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12093;Pobla,de,Benifassà,,la;1;7;3;0;4;4;6;2;3;8;0;19
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12094;Pobla,Tornesa,,la;6;32;24;4;32;9;2;20;17;62;6;107
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12095;Ribesalbes;14;31;34;8;49;43;4;56;13;94;12;179
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;1;27;37;1;25;32;5;54;17;46;1;123
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12097;Sacañet;1;0;1;0;0;0;0;1;0;1;0;2
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12100;Sant,Mateu;4;68;42;3;46;26;24;52;28;77;8;189
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12103;Sarratella;0;3;1;0;1;2;2;1;1;2;1;7
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12107;Sot,de,Ferrer;1;12;9;3;11;5;8;5;3;22;3;41
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12109;Tales;4;29;21;5;43;15;2;31;10;72;2;117
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12110;Teresa;4;8;7;0;0;1;6;0;3;10;1;20
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12111;Tírig;1;6;9;1;5;3;1;4;5;14;1;25
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12112;Todolella;1;2;2;0;3;4;0;2;3;7;0;12
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12113;Toga;1;1;4;0;3;2;2;1;3;5;0;11
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12115;Toro,,El;2;6;7;2;3;4;0;5;5;13;1;24
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12116;Torralba,del,Pinar;0;0;0;0;1;1;0;0;0;2;0;2
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12117;Torreblanca;32;197;134;26;126;78;41;34;163;338;17;593
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12119;Torre,d'En,Besora,,la;0;1;2;0;1;0;0;1;1;2;0;4
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12128;Vilafamés;11;47;42;6;49;24;18;38;22;93;8;179
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12132;Vilanova,d'Alcolea;2;10;7;0;14;6;2;6;4;25;2;39
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12134;Vilar,de,Canes;0;1;1;0;5;1;0;1;1;6;0;8
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12135;Vila-real;370;1683;1157;317;1763;971;192;1368;865;3271;565;6261
201210;2012;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12142;Zucaina;0;1;0;1;1;0;0;0;0;3;0;3
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12001;Atzeneta,del,Maestrat;9;23;24;2;18;15;10;15;21;40;5;91
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12005;Alcora,,l';60;278;221;57;378;234;34;477;122;535;60;1228
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12011;Almenara;21;110;86;20;104;39;13;33;41;280;13;380
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12020;Barracas;1;4;4;0;2;2;1;1;2;9;0;13
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12026;Benasal;3;16;14;5;22;19;3;27;11;33;5;79
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12031;Borriol;27;139;128;22;126;110;12;104;91;321;24;552
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12038;Castellfort;2;3;0;2;5;0;0;1;2;7;2;12
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12043;Caudiel;5;19;16;3;19;9;0;6;16;45;4;71
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12046;Cirat;1;9;2;0;0;3;3;0;3;9;0;15
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;4;8;2;0;8;3;3;7;3;12;0;25
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12052;Chert/Xert;1;7;8;1;16;10;2;11;3;27;0;43
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12057;Eslida;5;15;13;6;20;5;5;5;8;42;4;64
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;3;11;9;7;15;18;5;23;1;30;4;63
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;4;3;8;1;3;3;4;1;6;11;0;22
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;1;3;0;1;1;0;1;0;4;1;6
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12064;Fuentes,de,Ayódar;1;6;3;1;2;0;3;0;5;5;0;13
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12067;Geldo;5;22;28;4;20;20;7;24;20;45;3;99
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12069;Higueras;0;0;1;0;0;0;1;0;0;0;0;1
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12072;Lucena,del,Cid;5;34;32;3;39;14;1;59;17;44;6;127
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12073;Ludiente;0;5;2;1;2;1;2;0;2;7;0;11
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12076;Matet;0;3;9;0;3;3;0;3;1;14;0;18
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12078;Montán;5;6;8;2;3;7;10;0;6;14;1;31
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;0;1;1;0;1;1;0;0;3;1;0;4
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;0;3;3;0;2;2;2;2;2;4;0;10
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12094;Pobla,Tornesa,,la;6;28;25;3;32;12;2;21;16;61;6;106
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;1;27;37;1;26;33;6;54;17;45;3;125
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12097;Sacañet;1;0;0;0;0;0;0;0;0;1;0;1
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12099;Sant,Jordi/San,Jorge;6;20;21;4;21;8;2;7;15;50;6;80
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12104;Segorbe;46;232;152;50;277;147;31;153;121;543;56;904
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12105;Sierra,Engarcerán;7;14;9;1;15;9;4;14;7;27;3;55
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;3;18;13;2;9;5;0;7;12;31;0;50
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12113;Toga;1;1;4;0;4;2;2;2;3;5;0;12
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12118;Torrechiva;3;5;2;0;1;2;4;2;0;7;0;13
201211;2012;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12121;Traiguera;4;42;27;4;21;17;17;24;31;40;3;115
